"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"3","io.supertokens.utils","C:\User\arun\Assignment 2_summer\super-tokens\supertokens-core\src\main\java\io\supertokens\utils\Utils.java","4","250","Unnecessary qualifier 'Utils': 'pbkdf2' is already in scope","Code Style","UnnecessaryFullyQualifiedName"
"1","io.supertokens.webserver","C:\User\arun\Assignment 2_summer\super-tokens\supertokens-core\src\main\java\io\supertokens\webserver\PathRouter.java","3","71","Prefer StringBuilder (non-synchronized) or StringBuffer (synchronized) over += for concatenating strings","Performance","UseStringBufferForStringAppends"
"2","io.supertokens.webserver","C:\User\arun\Assignment 2_summer\super-tokens\supertokens-core\src\main\java\io\supertokens\webserver\PathRouter.java","3","82","Prefer StringBuilder (non-synchronized) or StringBuffer (synchronized) over += for concatenating strings","Performance","UseStringBufferForStringAppends"
"1","io.supertokens.webserver","C:\User\arun\Assignment 2_summer\super-tokens\supertokens-core\src\main\java\io\supertokens\webserver\WebserverAPI.java","3","501","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"1","io.supertokens.webserver.api.accountlinking","C:\User\arun\Assignment 2_summer\super-tokens\supertokens-core\src\main\java\io\supertokens\webserver\api\accountlinking\LinkAccountsAPI.java","3","120","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"1","io.supertokens.webserver.api.core","C:\User\arun\Assignment 2_summer\super-tokens\supertokens-core\src\main\java\io\supertokens\webserver\api\core\DeleteUserAPI.java","3","72","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"1","io.supertokens.webserver.api.core","C:\User\arun\Assignment 2_summer\super-tokens\supertokens-core\src\main\java\io\supertokens\webserver\api\core\GetUserByIdAPI.java","3","77","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"1","io.supertokens.webserver.api.emailpassword","C:\User\arun\Assignment 2_summer\super-tokens\supertokens-core\src\main\java\io\supertokens\webserver\api\emailpassword\UserAPI.java","3","117","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"1","io.supertokens.webserver.api.thirdparty","C:\User\arun\Assignment 2_summer\super-tokens\supertokens-core\src\main\java\io\supertokens\webserver\api\thirdparty\UserAPI.java","3","97","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"1","io.supertokens.test","C:\User\arun\Assignment 2_summer\super-tokens\supertokens-core\src\test\java\io\supertokens\test\InMemoryDBStorageTest.java","3","113","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"2","io.supertokens.test","C:\User\arun\Assignment 2_summer\super-tokens\supertokens-core\src\test\java\io\supertokens\test\InMemoryDBStorageTest.java","3","124","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"3","io.supertokens.test","C:\User\arun\Assignment 2_summer\super-tokens\supertokens-core\src\test\java\io\supertokens\test\InMemoryDBStorageTest.java","3","146","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"1","io.supertokens.test","C:\User\arun\Assignment 2_summer\super-tokens\supertokens-core\src\test\java\io\supertokens\test\InMemoryDBTest.java","3","129","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"1","io.supertokens.test","C:\User\arun\Assignment 2_summer\super-tokens\supertokens-core\src\test\java\io\supertokens\test\RequestStatsTest.java","3","163","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"2","io.supertokens.test","C:\User\arun\Assignment 2_summer\super-tokens\supertokens-core\src\test\java\io\supertokens\test\RequestStatsTest.java","3","169","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"3","io.supertokens.test","C:\User\arun\Assignment 2_summer\super-tokens\supertokens-core\src\test\java\io\supertokens\test\RequestStatsTest.java","3","272","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"1","io.supertokens.test","C:\User\arun\Assignment 2_summer\super-tokens\supertokens-core\src\test\java\io\supertokens\test\ResourceDistributorTest.java","3","90","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"2","io.supertokens.test","C:\User\arun\Assignment 2_summer\super-tokens\supertokens-core\src\test\java\io\supertokens\test\ResourceDistributorTest.java","3","96","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"1","io.supertokens.test","C:\User\arun\Assignment 2_summer\super-tokens\supertokens-core\src\test\java\io\supertokens\test\StorageTest.java","3","114","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"2","io.supertokens.test","C:\User\arun\Assignment 2_summer\super-tokens\supertokens-core\src\test\java\io\supertokens\test\StorageTest.java","3","152","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"3","io.supertokens.test","C:\User\arun\Assignment 2_summer\super-tokens\supertokens-core\src\test\java\io\supertokens\test\StorageTest.java","3","349","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"4","io.supertokens.test","C:\User\arun\Assignment 2_summer\super-tokens\supertokens-core\src\test\java\io\supertokens\test\StorageTest.java","3","359","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"5","io.supertokens.test","C:\User\arun\Assignment 2_summer\super-tokens\supertokens-core\src\test\java\io\supertokens\test\StorageTest.java","3","380","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"6","io.supertokens.test","C:\User\arun\Assignment 2_summer\super-tokens\supertokens-core\src\test\java\io\supertokens\test\StorageTest.java","3","441","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"7","io.supertokens.test","C:\User\arun\Assignment 2_summer\super-tokens\supertokens-core\src\test\java\io\supertokens\test\StorageTest.java","3","475","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"8","io.supertokens.test","C:\User\arun\Assignment 2_summer\super-tokens\supertokens-core\src\test\java\io\supertokens\test\StorageTest.java","3","495","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"9","io.supertokens.test","C:\User\arun\Assignment 2_summer\super-tokens\supertokens-core\src\test\java\io\supertokens\test\StorageTest.java","3","800","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"1","io.supertokens.test","C:\User\arun\Assignment 2_summer\super-tokens\supertokens-core\src\test\java\io\supertokens\test\TestingProcessManager.java","4","36","Unnecessary qualifier 'TestingProcessManager': 'start' is already in scope","Code Style","UnnecessaryFullyQualifiedName"
"2","io.supertokens.test","C:\User\arun\Assignment 2_summer\super-tokens\supertokens-core\src\test\java\io\supertokens\test\TestingProcessManager.java","4","166","Unnecessary qualifier 'Thread': 'sleep' is already in scope","Code Style","UnnecessaryFullyQualifiedName"
"3","io.supertokens.test","C:\User\arun\Assignment 2_summer\super-tokens\supertokens-core\src\test\java\io\supertokens\test\TestingProcessManager.java","4","180","Unnecessary qualifier 'TestingProcessManager': 'start' is already in scope","Code Style","UnnecessaryFullyQualifiedName"
"1","io.supertokens.test.accountlinking","C:\User\arun\Assignment 2_summer\super-tokens\supertokens-core\src\test\java\io\supertokens\test\accountlinking\EmailPasswordTests.java","3","80","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"1","io.supertokens.test.accountlinking","C:\User\arun\Assignment 2_summer\super-tokens\supertokens-core\src\test\java\io\supertokens\test\accountlinking\LinkAccountsTest.java","3","394","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"2","io.supertokens.test.accountlinking","C:\User\arun\Assignment 2_summer\super-tokens\supertokens-core\src\test\java\io\supertokens\test\accountlinking\LinkAccountsTest.java","3","400","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"3","io.supertokens.test.accountlinking","C:\User\arun\Assignment 2_summer\super-tokens\supertokens-core\src\test\java\io\supertokens\test\accountlinking\LinkAccountsTest.java","3","406","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"1","io.supertokens.test.accountlinking","C:\User\arun\Assignment 2_summer\super-tokens\supertokens-core\src\test\java\io\supertokens\test\accountlinking\MultitenantTest.java","4","888","Unnecessary qualifier 'TestCase': 'resetUsers' is already in scope","Code Style","UnnecessaryFullyQualifiedName"
"1","io.supertokens.test.accountlinking","C:\User\arun\Assignment 2_summer\super-tokens\supertokens-core\src\test\java\io\supertokens\test\accountlinking\SessionTests.java","3","224","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"2","io.supertokens.test.accountlinking","C:\User\arun\Assignment 2_summer\super-tokens\supertokens-core\src\test\java\io\supertokens\test\accountlinking\SessionTests.java","3","263","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"3","io.supertokens.test.accountlinking","C:\User\arun\Assignment 2_summer\super-tokens\supertokens-core\src\test\java\io\supertokens\test\accountlinking\SessionTests.java","3","309","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"4","io.supertokens.test.accountlinking","C:\User\arun\Assignment 2_summer\super-tokens\supertokens-core\src\test\java\io\supertokens\test\accountlinking\SessionTests.java","3","355","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"5","io.supertokens.test.accountlinking","C:\User\arun\Assignment 2_summer\super-tokens\supertokens-core\src\test\java\io\supertokens\test\accountlinking\SessionTests.java","3","537","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"6","io.supertokens.test.accountlinking","C:\User\arun\Assignment 2_summer\super-tokens\supertokens-core\src\test\java\io\supertokens\test\accountlinking\SessionTests.java","3","543","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"7","io.supertokens.test.accountlinking","C:\User\arun\Assignment 2_summer\super-tokens\supertokens-core\src\test\java\io\supertokens\test\accountlinking\SessionTests.java","3","563","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"8","io.supertokens.test.accountlinking","C:\User\arun\Assignment 2_summer\super-tokens\supertokens-core\src\test\java\io\supertokens\test\accountlinking\SessionTests.java","3","569","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"9","io.supertokens.test.accountlinking","C:\User\arun\Assignment 2_summer\super-tokens\supertokens-core\src\test\java\io\supertokens\test\accountlinking\SessionTests.java","3","589","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"10","io.supertokens.test.accountlinking","C:\User\arun\Assignment 2_summer\super-tokens\supertokens-core\src\test\java\io\supertokens\test\accountlinking\SessionTests.java","3","613","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"1","io.supertokens.test.accountlinking","C:\User\arun\Assignment 2_summer\super-tokens\supertokens-core\src\test\java\io\supertokens\test\accountlinking\UnlinkAccountsTest.java","3","155","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"1","io.supertokens.test.accountlinking","C:\User\arun\Assignment 2_summer\super-tokens\supertokens-core\src\test\java\io\supertokens\test\accountlinking\UpdateUserTest.java","3","76","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"1","io.supertokens.test.accountlinking.api","C:\User\arun\Assignment 2_summer\super-tokens\supertokens-core\src\test\java\io\supertokens\test\accountlinking\api\SessionTests.java","3","194","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"2","io.supertokens.test.accountlinking.api","C:\User\arun\Assignment 2_summer\super-tokens\supertokens-core\src\test\java\io\supertokens\test\accountlinking\api\SessionTests.java","3","200","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"3","io.supertokens.test.accountlinking.api","C:\User\arun\Assignment 2_summer\super-tokens\supertokens-core\src\test\java\io\supertokens\test\accountlinking\api\SessionTests.java","3","218","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"4","io.supertokens.test.accountlinking.api","C:\User\arun\Assignment 2_summer\super-tokens\supertokens-core\src\test\java\io\supertokens\test\accountlinking\api\SessionTests.java","3","224","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"5","io.supertokens.test.accountlinking.api","C:\User\arun\Assignment 2_summer\super-tokens\supertokens-core\src\test\java\io\supertokens\test\accountlinking\api\SessionTests.java","3","243","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"6","io.supertokens.test.accountlinking.api","C:\User\arun\Assignment 2_summer\super-tokens\supertokens-core\src\test\java\io\supertokens\test\accountlinking\api\SessionTests.java","3","249","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"7","io.supertokens.test.accountlinking.api","C:\User\arun\Assignment 2_summer\super-tokens\supertokens-core\src\test\java\io\supertokens\test\accountlinking\api\SessionTests.java","3","267","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"8","io.supertokens.test.accountlinking.api","C:\User\arun\Assignment 2_summer\super-tokens\supertokens-core\src\test\java\io\supertokens\test\accountlinking\api\SessionTests.java","3","273","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"9","io.supertokens.test.accountlinking.api","C:\User\arun\Assignment 2_summer\super-tokens\supertokens-core\src\test\java\io\supertokens\test\accountlinking\api\SessionTests.java","3","291","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"10","io.supertokens.test.accountlinking.api","C:\User\arun\Assignment 2_summer\super-tokens\supertokens-core\src\test\java\io\supertokens\test\accountlinking\api\SessionTests.java","3","313","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"1","io.supertokens.test.dashboard","C:\User\arun\Assignment 2_summer\super-tokens\supertokens-core\src\test\java\io\supertokens\test\dashboard\DashboardStorageTest.java","3","370","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"1","io.supertokens.test.emailpassword","C:\User\arun\Assignment 2_summer\super-tokens\supertokens-core\src\test\java\io\supertokens\test\emailpassword\EmailPasswordTest.java","3","92","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"1","io.supertokens.test.emailpassword","C:\User\arun\Assignment 2_summer\super-tokens\supertokens-core\src\test\java\io\supertokens\test\emailpassword\PasswordHashingTest.java","3","738","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"2","io.supertokens.test.emailpassword","C:\User\arun\Assignment 2_summer\super-tokens\supertokens-core\src\test\java\io\supertokens\test\emailpassword\PasswordHashingTest.java","3","820","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"3","io.supertokens.test.emailpassword","C:\User\arun\Assignment 2_summer\super-tokens\supertokens-core\src\test\java\io\supertokens\test\emailpassword\PasswordHashingTest.java","3","881","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"1","io.supertokens.test.emailverification","C:\User\arun\Assignment 2_summer\super-tokens\supertokens-core\src\test\java\io\supertokens\test\emailverification\EmailVerificationWithUserIdMappingTest.java","3","99","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"2","io.supertokens.test.emailverification","C:\User\arun\Assignment 2_summer\super-tokens\supertokens-core\src\test\java\io\supertokens\test\emailverification\EmailVerificationWithUserIdMappingTest.java","3","135","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"1","io.supertokens.test.jwt","C:\User\arun\Assignment 2_summer\super-tokens\supertokens-core\src\test\java\io\supertokens\test\jwt\JWTCreateTest.java","3","142","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"1","io.supertokens.test.jwt.storage","C:\User\arun\Assignment 2_summer\super-tokens\supertokens-core\src\test\java\io\supertokens\test\jwt\storage\JWTKeyStorageTest.java","3","133","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"2","io.supertokens.test.jwt.storage","C:\User\arun\Assignment 2_summer\super-tokens\supertokens-core\src\test\java\io\supertokens\test\jwt\storage\JWTKeyStorageTest.java","3","199","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"3","io.supertokens.test.jwt.storage","C:\User\arun\Assignment 2_summer\super-tokens\supertokens-core\src\test\java\io\supertokens\test\jwt\storage\JWTKeyStorageTest.java","3","241","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"1","io.supertokens.test.multitenant","C:\User\arun\Assignment 2_summer\super-tokens\supertokens-core\src\test\java\io\supertokens\test\multitenant\StorageLayerTest.java","3","793","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"2","io.supertokens.test.multitenant","C:\User\arun\Assignment 2_summer\super-tokens\supertokens-core\src\test\java\io\supertokens\test\multitenant\StorageLayerTest.java","3","903","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"3","io.supertokens.test.multitenant","C:\User\arun\Assignment 2_summer\super-tokens\supertokens-core\src\test\java\io\supertokens\test\multitenant\StorageLayerTest.java","3","1006","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"4","io.supertokens.test.multitenant","C:\User\arun\Assignment 2_summer\super-tokens\supertokens-core\src\test\java\io\supertokens\test\multitenant\StorageLayerTest.java","3","1151","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"5","io.supertokens.test.multitenant","C:\User\arun\Assignment 2_summer\super-tokens\supertokens-core\src\test\java\io\supertokens\test\multitenant\StorageLayerTest.java","3","1276","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"6","io.supertokens.test.multitenant","C:\User\arun\Assignment 2_summer\super-tokens\supertokens-core\src\test\java\io\supertokens\test\multitenant\StorageLayerTest.java","3","1388","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"7","io.supertokens.test.multitenant","C:\User\arun\Assignment 2_summer\super-tokens\supertokens-core\src\test\java\io\supertokens\test\multitenant\StorageLayerTest.java","3","1492","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"8","io.supertokens.test.multitenant","C:\User\arun\Assignment 2_summer\super-tokens\supertokens-core\src\test\java\io\supertokens\test\multitenant\StorageLayerTest.java","3","1604","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"1","io.supertokens.test.multitenant.api","C:\User\arun\Assignment 2_summer\super-tokens\supertokens-core\src\test\java\io\supertokens\test\multitenant\api\TestTenantUserAssociation.java","3","512","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"1","io.supertokens.test.multitenant.generator","C:\User\arun\Assignment 2_summer\super-tokens\supertokens-core\src\test\java\io\supertokens\test\multitenant\generator\GenerateThirdPartyConfig.java","3","58","Prefer StringBuilder (non-synchronized) or StringBuffer (synchronized) over += for concatenating strings","Performance","UseStringBufferForStringAppends"
"1","io.supertokens.test.passwordless","C:\User\arun\Assignment 2_summer\super-tokens\supertokens-core\src\test\java\io\supertokens\test\passwordless\PasswordlessStorageTest.java","3","838","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"2","io.supertokens.test.passwordless","C:\User\arun\Assignment 2_summer\super-tokens\supertokens-core\src\test\java\io\supertokens\test\passwordless\PasswordlessStorageTest.java","3","855","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"1","io.supertokens.test.session","C:\User\arun\Assignment 2_summer\super-tokens\supertokens-core\src\test\java\io\supertokens\test\session\JWTTest.java","3","117","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"2","io.supertokens.test.session","C:\User\arun\Assignment 2_summer\super-tokens\supertokens-core\src\test\java\io\supertokens\test\session\JWTTest.java","3","124","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"1","io.supertokens.test.session","C:\User\arun\Assignment 2_summer\super-tokens\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest2.java","3","212","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"1","io.supertokens.test.session","C:\User\arun\Assignment 2_summer\super-tokens\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest3.java","3","101","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"2","io.supertokens.test.session","C:\User\arun\Assignment 2_summer\super-tokens\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest3.java","3","109","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"1","io.supertokens.test.totp","C:\User\arun\Assignment 2_summer\super-tokens\supertokens-core\src\test\java\io\supertokens\test\totp\TOTPRecipeTest.java","4","150","Unnecessary qualifier 'TOTPRecipeTest': 'generateTotpCode' is already in scope","Code Style","UnnecessaryFullyQualifiedName"
"1","io.supertokens.test.userMetadata","C:\User\arun\Assignment 2_summer\super-tokens\supertokens-core\src\test\java\io\supertokens\test\userMetadata\UserMetadataTest.java","3","231","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"2","io.supertokens.test.userMetadata","C:\User\arun\Assignment 2_summer\super-tokens\supertokens-core\src\test\java\io\supertokens\test\userMetadata\UserMetadataTest.java","3","274","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"1","io.supertokens.test.userRoles","C:\User\arun\Assignment 2_summer\super-tokens\supertokens-core\src\test\java\io\supertokens\test\userRoles\UserRolesStorageTest.java","3","96","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"2","io.supertokens.test.userRoles","C:\User\arun\Assignment 2_summer\super-tokens\supertokens-core\src\test\java\io\supertokens\test\userRoles\UserRolesStorageTest.java","3","108","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"3","io.supertokens.test.userRoles","C:\User\arun\Assignment 2_summer\super-tokens\supertokens-core\src\test\java\io\supertokens\test\userRoles\UserRolesStorageTest.java","3","117","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"4","io.supertokens.test.userRoles","C:\User\arun\Assignment 2_summer\super-tokens\supertokens-core\src\test\java\io\supertokens\test\userRoles\UserRolesStorageTest.java","3","124","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"5","io.supertokens.test.userRoles","C:\User\arun\Assignment 2_summer\super-tokens\supertokens-core\src\test\java\io\supertokens\test\userRoles\UserRolesStorageTest.java","3","200","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"6","io.supertokens.test.userRoles","C:\User\arun\Assignment 2_summer\super-tokens\supertokens-core\src\test\java\io\supertokens\test\userRoles\UserRolesStorageTest.java","3","215","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"7","io.supertokens.test.userRoles","C:\User\arun\Assignment 2_summer\super-tokens\supertokens-core\src\test\java\io\supertokens\test\userRoles\UserRolesStorageTest.java","3","224","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"8","io.supertokens.test.userRoles","C:\User\arun\Assignment 2_summer\super-tokens\supertokens-core\src\test\java\io\supertokens\test\userRoles\UserRolesStorageTest.java","3","232","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
